"分类","法规名称","文号/标准号","条款号","条文内容","关键词","官方来源URL","发布机关","施行日期","现行状态","备注"
"消防安全","防火门","GB 12955-2024","9","9 标志、包装、运输和贮存","防火门,包装,运输,贮存","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.1","9.1 标志","防火门","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.1.1","9.1.1 防火门产品标志铭牌的型式与标称尺寸应符合 GB/T13306中有关矩形标牌尺寸 B∶L、B×L的规定,且 B 不应小于25 mm,B∶L 应为1∶1.6~1∶4,尺寸偏差不应大于5%;铭牌内容应包括:a）产品名称、型号(见4.3）;
b）生产企业名称及商标(若有)、地址;
c）生产日期、失效日期及产品批次号;
d）执行标准。","防火门,标志铭牌","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.1.2","9.1.2 防火门提示标志牌的型式与标称尺寸应符合 GB/T13306有关矩形标牌尺寸 B∶L、B×L 的规定,且 B 不应小于100 mm,B∶L 应为1∶1.6~1∶2.5,尺寸偏差不应大于5%。","防火门","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.1.3","9.1.3 产品标志铭牌和提示标志牌应采用金属材料制作,不应有裂纹、明显的毛刺和锈斑;铭牌和标志牌上的汉字应采用国家正式颁布实施的简体字,不应断缺或模糊不清。","防火门,标志铭牌","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.2","9.2 包装","防火门,包装","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.2.1","9.2.1 产品包装应安全可靠,防潮防尘,便于装卸、运输和贮存。","防火门,包装,运输,贮存","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.2.2","9.2.2 包装内产品应采用无腐蚀作用的软质材料进行必要的表面防护。","防火门,包装","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.2.3","9.2.3 包装内的各类部件安置应牢固可靠,避免发生相互碰撞、窜动。","防火门,包装","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.2.4","9.2.4 包装内应附如下资料,并装入防水袋中。
a）产品合格证,应包含执行产品标准号、检验项目及其结果或检验结论、批号、产品的检验日期、出厂日期、检验员签名或盖章(可用检验员代号表示)。
b）产品使用说明书,其表述按照 GB/T9969 的规定。 使用说明书宜包括有关定期检查、维修和更换等内容,见附录 D。
c）装货单。
d）产品安装指导书。","防火门,包装","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.2.5","9.2.5 包装箱的箱面标志按 GB/T6388的规定。","防火门,包装","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.2.6","9.2.6 包装箱上应有明显的“怕雨”“易碎物品”和“向上”图示标志,图示标志符合 GB/T191的规定。","防火门,包装","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.3","9.3 运输","防火门,运输","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
"消防安全","防火门","GB 12955-2024","9.3.1","9.3.1 在搬运过程中应轻拿轻放,避免摔、扔和碰击。","防火门","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=2D63E6831761ADEE94E652D433B2C606","国家市场监督管理总局、国家标准化管理委员会","2026-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+12955-2024.pdf；抽取方式=PDF文本按主文编号核对清洗；核对说明=主文153条含表1-表8，已合并表1续表、4.3型号示例和表8内部项目；规范性附录A/B及资料性附录C/D暂不写入正式CSV；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-10-28，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=269A6EBC05D43C8DE06397BE0A0A9BF0；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-10-28"
